carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status,trace_timestamp_utc,external_alignment_source_hour_index
equal_site_portfolio,2025,1,2025-01-01 00:00:00,east,0.5379375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 00:00:00+00:00,0
equal_site_portfolio,2025,88,2025-01-04 15:00:00,southwest,0.2529,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,87,2024-11-19 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 15:00:00+00:00,87
equal_site_portfolio,2025,89,2025-01-04 16:00:00,east,0.488125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,88,2024-11-19 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 16:00:00+00:00,88
equal_site_portfolio,2025,89,2025-01-04 16:00:00,north,0.5099,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,88,2024-11-19 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 16:00:00+00:00,88
equal_site_portfolio,2025,89,2025-01-04 16:00:00,northwest,0.39165,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,88,2024-11-19 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 16:00:00+00:00,88
equal_site_portfolio,2025,89,2025-01-04 16:00:00,southwest,0.2370666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,88,2024-11-19 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 16:00:00+00:00,88
equal_site_portfolio,2025,90,2025-01-04 17:00:00,east,0.517075,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,89,2024-11-19 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 17:00:00+00:00,89
equal_site_portfolio,2025,90,2025-01-04 17:00:00,north,0.5292,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,89,2024-11-19 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 17:00:00+00:00,89
equal_site_portfolio,2025,90,2025-01-04 17:00:00,northwest,0.3943,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,89,2024-11-19 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 17:00:00+00:00,89
equal_site_portfolio,2025,90,2025-01-04 17:00:00,southwest,0.1756,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,89,2024-11-19 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 17:00:00+00:00,89
equal_site_portfolio,2025,91,2025-01-04 18:00:00,east,0.52185,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,90,2024-11-19 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 18:00:00+00:00,90
equal_site_portfolio,2025,91,2025-01-04 18:00:00,north,0.528,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,90,2024-11-19 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 18:00:00+00:00,90
equal_site_portfolio,2025,91,2025-01-04 18:00:00,northwest,0.4077,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,90,2024-11-19 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 18:00:00+00:00,90
equal_site_portfolio,2025,91,2025-01-04 18:00:00,southwest,0.1939,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,90,2024-11-19 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 18:00:00+00:00,90
equal_site_portfolio,2025,92,2025-01-04 19:00:00,east,0.52535,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,91,2024-11-19 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 19:00:00+00:00,91
equal_site_portfolio,2025,92,2025-01-04 19:00:00,north,0.516,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,91,2024-11-19 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 19:00:00+00:00,91
equal_site_portfolio,2025,92,2025-01-04 19:00:00,northwest,0.41445,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,91,2024-11-19 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 19:00:00+00:00,91
equal_site_portfolio,2025,92,2025-01-04 19:00:00,southwest,0.1982333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,91,2024-11-19 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 19:00:00+00:00,91
equal_site_portfolio,2025,93,2025-01-04 20:00:00,east,0.5209125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,92,2024-11-19 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 20:00:00+00:00,92
equal_site_portfolio,2025,93,2025-01-04 20:00:00,north,0.4998,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,92,2024-11-19 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 20:00:00+00:00,92
equal_site_portfolio,2025,93,2025-01-04 20:00:00,northwest,0.41445,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,92,2024-11-19 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 20:00:00+00:00,92
equal_site_portfolio,2025,93,2025-01-04 20:00:00,southwest,0.1969666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,92,2024-11-19 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 20:00:00+00:00,92
equal_site_portfolio,2025,94,2025-01-04 21:00:00,east,0.518825,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,93,2024-11-19 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 21:00:00+00:00,93
equal_site_portfolio,2025,94,2025-01-04 21:00:00,north,0.4888,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,93,2024-11-19 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 21:00:00+00:00,93
equal_site_portfolio,2025,94,2025-01-04 21:00:00,northwest,0.4051499999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,93,2024-11-19 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 21:00:00+00:00,93
equal_site_portfolio,2025,94,2025-01-04 21:00:00,southwest,0.2046333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,93,2024-11-19 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 21:00:00+00:00,93
equal_site_portfolio,2025,95,2025-01-04 22:00:00,east,0.5353125000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,94,2024-11-19 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 22:00:00+00:00,94
equal_site_portfolio,2025,95,2025-01-04 22:00:00,north,0.4743,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,94,2024-11-19 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 22:00:00+00:00,94
equal_site_portfolio,2025,95,2025-01-04 22:00:00,northwest,0.3806,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,94,2024-11-19 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 22:00:00+00:00,94
equal_site_portfolio,2025,95,2025-01-04 22:00:00,southwest,0.2299999999999999,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,94,2024-11-19 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 22:00:00+00:00,94
equal_site_portfolio,2025,96,2025-01-04 23:00:00,east,0.5389625,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,95,2024-11-19 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 23:00:00+00:00,95
equal_site_portfolio,2025,96,2025-01-04 23:00:00,north,0.4575,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,95,2024-11-19 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 23:00:00+00:00,95
equal_site_portfolio,2025,96,2025-01-04 23:00:00,northwest,0.3843,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,95,2024-11-19 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 23:00:00+00:00,95
equal_site_portfolio,2025,96,2025-01-04 23:00:00,southwest,0.2676666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,95,2024-11-19 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-13 23:00:00+00:00,95
equal_site_portfolio,2025,97,2025-01-05 00:00:00,east,0.5552875,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,96,2024-11-19 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 00:00:00+00:00,96
equal_site_portfolio,2025,97,2025-01-05 00:00:00,north,0.4122,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,96,2024-11-19 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 00:00:00+00:00,96
equal_site_portfolio,2025,97,2025-01-05 00:00:00,northwest,0.44895,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,96,2024-11-19 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 00:00:00+00:00,96
equal_site_portfolio,2025,97,2025-01-05 00:00:00,southwest,0.3540666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,96,2024-11-19 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 00:00:00+00:00,96
equal_site_portfolio,2025,98,2025-01-05 01:00:00,east,0.556225,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,97,2024-11-19 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 01:00:00+00:00,97
equal_site_portfolio,2025,98,2025-01-05 01:00:00,north,0.4152,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,97,2024-11-19 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 01:00:00+00:00,97
equal_site_portfolio,2025,98,2025-01-05 01:00:00,northwest,0.4535,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,97,2024-11-19 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 01:00:00+00:00,97
equal_site_portfolio,2025,98,2025-01-05 01:00:00,southwest,0.3661666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,97,2024-11-19 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 01:00:00+00:00,97
equal_site_portfolio,2025,99,2025-01-05 02:00:00,east,0.5609124999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,98,2024-11-19 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 02:00:00+00:00,98
equal_site_portfolio,2025,99,2025-01-05 02:00:00,north,0.4117,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,98,2024-11-19 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 02:00:00+00:00,98
equal_site_portfolio,2025,99,2025-01-05 02:00:00,northwest,0.4617,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,98,2024-11-19 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 02:00:00+00:00,98
equal_site_portfolio,2025,99,2025-01-05 02:00:00,southwest,0.3715333333333332,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,98,2024-11-19 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 02:00:00+00:00,98
equal_site_portfolio,2025,100,2025-01-05 03:00:00,east,0.5634874999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,99,2024-11-19 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 03:00:00+00:00,99
equal_site_portfolio,2025,100,2025-01-05 03:00:00,north,0.4126,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,99,2024-11-19 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 03:00:00+00:00,99
equal_site_portfolio,2025,100,2025-01-05 03:00:00,northwest,0.47275,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,99,2024-11-19 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 03:00:00+00:00,99
equal_site_portfolio,2025,100,2025-01-05 03:00:00,southwest,0.3796,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,99,2024-11-19 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 03:00:00+00:00,99
equal_site_portfolio,2025,101,2025-01-05 04:00:00,east,0.5642874999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,100,2024-11-19 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 04:00:00+00:00,100
equal_site_portfolio,2025,101,2025-01-05 04:00:00,north,0.4256,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,100,2024-11-19 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 04:00:00+00:00,100
equal_site_portfolio,2025,101,2025-01-05 04:00:00,northwest,0.4650499999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,100,2024-11-19 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 04:00:00+00:00,100
equal_site_portfolio,2025,101,2025-01-05 04:00:00,southwest,0.3786333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,100,2024-11-19 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 04:00:00+00:00,100
equal_site_portfolio,2025,102,2025-01-05 05:00:00,east,0.5621625,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,101,2024-11-19 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 05:00:00+00:00,101
equal_site_portfolio,2025,102,2025-01-05 05:00:00,north,0.4333,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,101,2024-11-19 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 05:00:00+00:00,101
equal_site_portfolio,2025,102,2025-01-05 05:00:00,northwest,0.4593,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,101,2024-11-19 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 05:00:00+00:00,101
equal_site_portfolio,2025,102,2025-01-05 05:00:00,southwest,0.3703333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,101,2024-11-19 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 05:00:00+00:00,101
equal_site_portfolio,2025,103,2025-01-05 06:00:00,east,0.5601125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,102,2024-11-19 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 06:00:00+00:00,102
equal_site_portfolio,2025,103,2025-01-05 06:00:00,north,0.4424,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,102,2024-11-19 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 06:00:00+00:00,102
equal_site_portfolio,2025,103,2025-01-05 06:00:00,northwest,0.44765,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,102,2024-11-19 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 06:00:00+00:00,102
equal_site_portfolio,2025,103,2025-01-05 06:00:00,southwest,0.3416666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,102,2024-11-19 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 06:00:00+00:00,102
equal_site_portfolio,2025,104,2025-01-05 07:00:00,east,0.5465,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,103,2024-11-19 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 07:00:00+00:00,103
equal_site_portfolio,2025,104,2025-01-05 07:00:00,north,0.4415,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,103,2024-11-19 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 07:00:00+00:00,103
equal_site_portfolio,2025,104,2025-01-05 07:00:00,northwest,0.4436,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,103,2024-11-19 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 07:00:00+00:00,103
equal_site_portfolio,2025,104,2025-01-05 07:00:00,southwest,0.3270333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,103,2024-11-19 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 07:00:00+00:00,103
equal_site_portfolio,2025,105,2025-01-05 08:00:00,east,0.5378125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,104,2024-11-20 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 08:00:00+00:00,104
equal_site_portfolio,2025,105,2025-01-05 08:00:00,north,0.4452,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,104,2024-11-20 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 08:00:00+00:00,104
equal_site_portfolio,2025,105,2025-01-05 08:00:00,northwest,0.43655,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,104,2024-11-20 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 08:00:00+00:00,104
equal_site_portfolio,2025,105,2025-01-05 08:00:00,southwest,0.2938333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,104,2024-11-20 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 08:00:00+00:00,104
equal_site_portfolio,2025,106,2025-01-05 09:00:00,east,0.4876875,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,105,2024-11-20 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 09:00:00+00:00,105
equal_site_portfolio,2025,106,2025-01-05 09:00:00,north,0.4351,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,105,2024-11-20 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 09:00:00+00:00,105
equal_site_portfolio,2025,106,2025-01-05 09:00:00,northwest,0.4473999999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,105,2024-11-20 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 09:00:00+00:00,105
equal_site_portfolio,2025,106,2025-01-05 09:00:00,southwest,0.2873,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,105,2024-11-20 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 09:00:00+00:00,105
equal_site_portfolio,2025,107,2025-01-05 10:00:00,east,0.4474625,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,106,2024-11-20 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 10:00:00+00:00,106
equal_site_portfolio,2025,107,2025-01-05 10:00:00,north,0.386,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,106,2024-11-20 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 10:00:00+00:00,106
equal_site_portfolio,2025,107,2025-01-05 10:00:00,northwest,0.4809,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,106,2024-11-20 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 10:00:00+00:00,106
equal_site_portfolio,2025,107,2025-01-05 10:00:00,southwest,0.2733,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,106,2024-11-20 02:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 10:00:00+00:00,106
equal_site_portfolio,2025,108,2025-01-05 11:00:00,east,0.4046125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,107,2024-11-20 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 11:00:00+00:00,107
equal_site_portfolio,2025,108,2025-01-05 11:00:00,north,0.3334,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,107,2024-11-20 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 11:00:00+00:00,107
equal_site_portfolio,2025,108,2025-01-05 11:00:00,northwest,0.50175,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,107,2024-11-20 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 11:00:00+00:00,107
